experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__2d25efea,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_s64_i2_h40h80_c20c40_k8/jump/jump_s64_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__2d25efea,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__f1f2cc4b,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_s64_i2_h40h80_c20c40_k8/jump/jump_s64_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__f1f2cc4b,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h80_c20_k8_sig0p08_0p18_0p28_seed0__metrics__5dab2511,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_s64_i2_h40h80_c20c40_k8/jump/jump_s64_i2_h80_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h80_c20_k8_sig0p08_0p18_0p28_seed0__metrics__5dab2511,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h80_c40_k8_sig0p08_0p18_0p28_seed0__metrics__21613972,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_s64_i2_h40h80_c20c40_k8/jump/jump_s64_i2_h80_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_s64_i2_h40h80_c20c40_k8__jump__jump_s64_i2_h80_c40_k8_sig0p08_0p18_0p28_seed0__metrics__21613972,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__bb2f2740,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_warm_best_h40_c20_sigma_sample/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__bb2f2740,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s128_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0__metrics__3e28c76f,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_warm_best_h40_c20_sigma_sample/jump/jump_s128_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s128_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0__metrics__3e28c76f,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s64_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7a78eb2b,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_warm_best_h40_c20_sigma_sample/jump/jump_s64_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s64_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7a78eb2b,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s64_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0__metrics__ff59cb5b,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_warm_best_h40_c20_sigma_sample/jump/jump_s64_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_warm_best_h40_c20_sigma_sample__jump__jump_s64_i2_h40_c20_k8_sig0p06_0p14_0p22_seed0__metrics__ff59cb5b,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__full_jump_warm_mean_decay08_bestpoint__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__fd48b434,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/full_jump_warm_mean_decay08_bestpoint/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__full_jump_warm_mean_decay08_bestpoint__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__fd48b434,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__5ba11128,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__5ba11128,
