experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_budget_curve-qixing-s1024_i2_h40_c20_k8-seed0,spider,qixing,g1_wbc_joint_global,s1024_i2_h40_c20_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_budget_curve/qixing/qixing_s1024_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_a_budget_curve-qixing-s1024_i2_h40_c20_k8-seed0,stage_a_budget_curve
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_budget_curve-qixing-s2048_i2_h40_c20_k8-seed0,spider,qixing,g1_wbc_joint_global,s2048_i2_h40_c20_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_budget_curve/qixing/qixing_s2048_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_a_budget_curve-qixing-s2048_i2_h40_c20_k8-seed0,stage_a_budget_curve
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s128_i2_h40_c20_k8-seed1,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8,1,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed1/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s128_i2_h40_c20_k8-seed1,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s128_i2_h40_c20_k8-seed2,spider,jump,g1_wbc_joint_global,s128_i2_h40_c20_k8,2,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed2/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s128_i2_h40_c20_k8-seed2,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s512_i2_h40_c20_k8-seed1,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8,1,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed1/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s512_i2_h40_c20_k8-seed1,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s512_i2_h40_c20_k8-seed2,spider,jump,g1_wbc_joint_global,s512_i2_h40_c20_k8,2,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed2/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s512_i2_h40_c20_k8-seed2,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s2048_i2_h40_c20_k8-seed1,spider,jump,g1_wbc_joint_global,s2048_i2_h40_c20_k8,1,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s2048_i2_h40_c20_k8_sig0p04_0p1_0p18_seed1/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s2048_i2_h40_c20_k8-seed1,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_a_jump_repeats-jump-s2048_i2_h40_c20_k8-seed2,spider,jump,g1_wbc_joint_global,s2048_i2_h40_c20_k8,2,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_a_jump_repeats/jump/jump_s2048_i2_h40_c20_k8_sig0p04_0p1_0p18_seed2/metrics.json,,,,,artifacts#stage_a_jump_repeats-jump-s2048_i2_h40_c20_k8-seed2,stage_a_jump_repeats
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-horizon_control-h20_c10-jump-s512_i2_h20_c10_k8-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h20_c10_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/horizon_control/h20_c10/jump/jump_s512_i2_h20_c10_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-horizon_control-h20_c10-jump-s512_i2_h20_c10_k8-seed0,stage_b_structure/horizon_control/h20_c10
2026-06-23-mechanism-quality-speed-wjs,2026-06-23-mechanism-quality-speed-wjs-stage_b_structure-horizon_control-h80_c20-jump-s512_i2_h80_c20_k8-seed0,spider,jump,g1_wbc_joint_global,s512_i2_h80_c20_k8,0,complete,spider/outputs/g1_wbc_mechanism_20260623/stage_b_structure/horizon_control/h80_c20/jump/jump_s512_i2_h80_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#stage_b_structure-horizon_control-h80_c20-jump-s512_i2_h80_c20_k8-seed0,stage_b_structure/horizon_control/h80_c20
