experiment_id,run_id,source_project,motion,method,checkpoint,config_label,seed,status,success,score,root_pos_error_mean,body_global_pos_error_mean,ee_global_pos_error_mean,global_sum,body_local_pos_error_mean,ee_local_pos_error_mean,local_sum,contact_mismatch_rate,control_delta_mean,joint_acc_mean,duration_sec,artifact_ref,notes
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_v14_smooth025__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8cc57fb0,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-2.1291905894875525,0.06348581612110138,0.07325150817632675,0.081403948366642,0.2181412727,0.02824767678976059,0.044806305319070816,0.07305398211,0.3356249928474426,0.46177586913108826,217.70663452148438,117.003,artifacts#local_middle_gate_20260622__candidates__jg_s128_v14_smooth025__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8cc57fb0,success
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L142_smooth005_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__140843d3,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.264047159999609,0.060809873044490814,0.0699334666132927,0.07790442556142807,0.2086477652,0.027670985087752342,0.04408741742372513,0.07175840251,0.3762499988079071,0.4538436830043793,224.8700714111328,121.878,artifacts#local_recovery_20260622__candidates__jg_s128_L142_smooth005_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__140843d3,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L145_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7a44c5c1,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.2820844620466234,0.0787254273891449,0.08546426892280579,0.09401918202638626,0.2582088783,0.02848179079592228,0.045402318239212036,0.07388410904,0.35499998927116394,0.46379485726356506,229.53099060058594,123.169,artifacts#local_recovery_20260622__candidates__jg_s128_L145_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7a44c5c1,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__18e9d0d9,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.3124780170619488,0.09114851802587509,0.09730906784534454,0.10558110475540161,0.2940386906,0.027628354728221893,0.043307866901159286,0.07093622163,0.35374999046325684,0.4586219787597656,223.60174560546875,121.734,artifacts#local_recovery_20260622__candidates__jg_s128_L148_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__18e9d0d9,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d3a11ff3,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.2408061631023886,0.07864130288362503,0.08455446362495422,0.09221429377794266,0.2554100603,0.027732573449611664,0.04458937048912048,0.07232194394,0.351874977350235,0.4567185938358307,221.42242431640625,120.687,artifacts#local_recovery_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d3a11ff3,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_smooth010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7cf15e6c,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.323753224313259,0.08025158941745758,0.08861546218395233,0.0937727838754654,0.2626398355,0.0276439618319273,0.04362812265753746,0.07127208449,0.36937499046325684,0.45839789509773254,224.3675537109375,121.961,artifacts#local_recovery_20260622__candidates__jg_s128_L148_smooth010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7cf15e6c,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1c7372df,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.251739051192999,0.07528135925531387,0.08223802596330643,0.08893584460020065,0.2464552298,0.028750009834766388,0.044986918568611145,0.0737369284,0.35749998688697815,0.4612399637699127,223.22586059570312,121.231,artifacts#local_recovery_20260622__candidates__jg_s128_L148_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1c7372df,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6ff37b3b,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.3580428183078768,0.08277672529220581,0.08938851207494736,0.09643328934907913,0.2685985267,0.028810769319534302,0.044935088604688644,0.07374585792,0.375,0.4673708379268646,226.5137481689453,121.5,artifacts#local_recovery_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6ff37b3b,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__promoted__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6a0bf02e,spider,qixing,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.560939022526145,0.061108361929655075,0.0678730309009552,0.07262080907821655,0.2016022019,0.027533862739801407,0.04372411593794823,0.07125797868,0.22999998927116394,0.22846727073192596,87.89629364013672,121.297,artifacts#local_recovery_20260622__promoted__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6a0bf02e,success
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__promoted__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b16ea74,spider,walk,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-1.1668553225696088,0.06019832193851471,0.06516788899898529,0.06783411651849747,0.1932003275,0.023672061040997505,0.03611483424901962,0.05978689529,0.14000000059604645,0.23753803968429565,110.2936782836914,121.152,artifacts#local_recovery_20260622__promoted__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b16ea74,success
