experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__284bf289,spider,walk,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L148_posture/walk/walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__284bf289,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_v14_control__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__218e54f5,spider,qixing,g1_wbc_joint_global,jg_s128_v14_control,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_v14_control/qixing/qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_v14_control__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__218e54f5,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_v14_control__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0b1b80d1,spider,walk,g1_wbc_joint_global,jg_s128_v14_control,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_v14_control/walk/walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_v14_control__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0b1b80d1,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L138_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__66725237,spider,jump,g1_wbc_joint_global,jg_s128_L138_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L138_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L138_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__66725237,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__07d48ae1,spider,jump,g1_wbc_joint_global,jg_s128_L140_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L140_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__07d48ae1,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L142_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__03fcd3b8,spider,jump,g1_wbc_joint_global,jg_s128_L142_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L142_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L142_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__03fcd3b8,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L142_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__4f665a49,spider,jump,g1_wbc_joint_global,jg_s128_L142_smooth005,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L142_smooth005/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L142_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__4f665a49,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L145_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__df40caaa,spider,jump,g1_wbc_joint_global,jg_s128_L145_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L145_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L145_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__df40caaa,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L145_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__e66181ae,spider,jump,g1_wbc_joint_global,jg_s128_L145_smooth005,,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L145_smooth005/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L145_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__e66181ae,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1a1f733c,spider,jump,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L148_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1a1f733c,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L148_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__05647a79,spider,jump,g1_wbc_joint_global,jg_s128_L148_smooth005,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L148_smooth005/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L148_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__05647a79,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L150_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__b94643c0,spider,jump,g1_wbc_joint_global,jg_s128_L150_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L150_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L150_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__b94643c0,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L150_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__c796b344,spider,jump,g1_wbc_joint_global,jg_s128_L150_smooth005,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L150_smooth005/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L150_smooth005__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__c796b344,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_L155_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__a2fc5f28,spider,jump,g1_wbc_joint_global,jg_s128_L155_posture,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_L155_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_L155_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__a2fc5f28,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_upper_bound_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__fec67b46,spider,jump,g1_wbc_joint_global,jg_s128_v14_control,0,complete,/tmp/g1_wbc_local_upper_bound_gpu_20260622/candidates/jg_s128_v14_control/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_upper_bound_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__fec67b46,local-frontier diagnostic stage
