motion_id,category,method,metric,baseline_value,mpc_value,delta,status
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_false_negative_rate,0.05788541213,0.07265210152,0.01476668939,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_false_positive_rate,0.2796810567,0.238629654,-0.04105140269,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_force_active_mean,50.68907166,56.42537689,5.736305237,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_force_delta_mean,0.09047485888,0.116351299,0.02587644011,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_force_excess_mean,0.0001696389081,0.0002160995937,4.646068555e-05,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_force_peak,439.0318298,438.8609619,-0.1708679199,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_mismatch_rate,0.3375664651,0.3112817705,-0.02628469467,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,contact_switch_rate,0.1131796688,0.1146572083,0.001477539539,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,control_delta_mean,0.3363626897,0.4949822724,0.1586195827,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,ee_global_pos_error_mean,0.9834733009,0.2629036307,-0.7205696702,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,ee_global_rot_error_mean,1.667942047,0.3313656449,-1.336576402,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,ee_local_pos_error_mean,0.07155835629,0.0784041658,0.006845809519,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,ee_local_rot_error_mean,0.2447129637,0.2784734368,0.03376047313,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,hand_global_pos_error_mean,1.05068779,0.2679194808,-0.7827683091,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,hand_global_rot_error_mean,1.662045479,0.341065377,-1.320980102,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,hand_local_pos_error_mean,0.06354406476,0.07697037607,0.01342631131,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,hand_local_rot_error_mean,0.2295247763,0.2890186906,0.05949391425,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,joint_acc_mean,171.06073,221.8866119,50.82588196,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,joint_jerk_mean,200.186203,271.9597168,71.77351379,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,joint_pos_error_mean,0.8045536876,0.86884588,0.06429219246,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,joint_vel_error_mean,5.02165556,6.625207901,1.603552341,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,num_steps,1693,1693,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,reference_contact_switch_rate,0.03191489354,0.03191489354,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,root_pos_error_max,2.115931034,0.7890420556,-1.326888978,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,root_pos_error_mean,0.9003120661,0.2386956662,-0.6616163999,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,root_rot_error_mean,1.641201258,0.2194253802,-1.421775877,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,score,-7.059187098,-3.129677495,3.929509602,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,success,false,true,1,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,best_s128,success_current,false,true,1,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,_mpc_num_windows,,85,,missing
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,action_delta_mean,0.8168643117,1.033490777,0.2166264653,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,bad_floor_contact_rate,0,0,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,bad_floor_force_excess_mean,0,0,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,bad_floor_force_mean,0,0,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,body_global_pos_error_mean,0.9401727319,0.2071855515,-0.7329871804,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,body_global_rot_error_mean,1.661004543,0.2560786307,-1.404925913,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,body_local_pos_error_mean,0.04430838302,0.04595247656,0.001644093543,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,body_local_rot_error_mean,0.2025986463,0.2182036489,0.01560500264,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_false_negative_rate,0.05788541213,0.06674542278,0.008860010654,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_false_positive_rate,0.2796810567,0.2297696471,-0.04991140962,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_force_active_mean,50.68907166,52.05498886,1.365917206,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_force_delta_mean,0.09047485888,0.09196473658,0.001489877701,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_force_excess_mean,0.0001696389081,0,-0.0001696389081,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_force_peak,439.0318298,232.7637634,-206.2680664,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_mismatch_rate,0.3375664651,0.2965150774,-0.04105138779,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,contact_switch_rate,0.1131796688,0.1119976342,-0.001182034612,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,control_delta_mean,0.3363626897,0.4353303015,0.09896761179,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,ee_global_pos_error_mean,0.9834733009,0.2193995863,-0.7640737146,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,ee_global_rot_error_mean,1.667942047,0.2875097394,-1.380432308,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,ee_local_pos_error_mean,0.07155835629,0.07315195352,0.001593597233,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,ee_local_rot_error_mean,0.2447129637,0.2603555322,0.01564256847,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,hand_global_pos_error_mean,1.05068779,0.2164717615,-0.8342160285,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,hand_global_rot_error_mean,1.662045479,0.2756846547,-1.386360824,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,hand_local_pos_error_mean,0.06354406476,0.0701950565,0.006650991738,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,hand_local_rot_error_mean,0.2295247763,0.2609136105,0.03138883412,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,joint_acc_mean,171.06073,197.0995483,26.03881836,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,joint_jerk_mean,200.186203,235.7944489,35.60824585,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,joint_pos_error_mean,0.8045536876,0.8402027488,0.0356490612,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,joint_vel_error_mean,5.02165556,5.990100384,0.9684448242,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,num_steps,1693,1693,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,reference_contact_switch_rate,0.03191489354,0.03191489354,0,same
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,root_pos_error_max,2.115931034,0.9153569937,-1.20057404,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,root_pos_error_mean,0.9003120661,0.1943754405,-0.7059366256,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,root_rot_error_mean,1.641201258,0.1920662522,-1.449135005,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,score,-7.059187098,-2.833971733,4.225215365,improved
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,success,false,true,1,regressed
dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,dance,sweetpoint,success_current,false,true,1,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,_mpc_num_windows,,43,,missing
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,action_delta_mean,0.1516935974,0.2123764157,0.06068281829,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,bad_floor_contact_rate,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,bad_floor_force_excess_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,bad_floor_force_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,body_global_pos_error_mean,0.08245834708,0.04976004362,-0.03269830346,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,body_global_rot_error_mean,0.1544360816,0.1511999518,-0.00323612988,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,body_local_pos_error_mean,0.03642319888,0.03598171473,-0.0004414841533,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,body_local_rot_error_mean,0.1745442152,0.1755304933,0.0009862780571,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_false_negative_rate,0.001773049589,0.0005910165492,-0.00118203304,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_false_positive_rate,0.01359338034,0.01182033122,-0.001773049124,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_force_active_mean,41.05569458,40.54554367,-0.5101509094,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_force_delta_mean,0.007170549594,0.01093134005,0.003760790452,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_force_excess_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_force_peak,89.33802032,84.21559906,-5.122421265,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_mismatch_rate,0.01536643039,0.01241134759,-0.002955082804,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,contact_switch_rate,0.007100591436,0.003550295718,-0.003550295718,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,control_delta_mean,0.05695417151,0.08333154768,0.02637737617,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,ee_global_pos_error_mean,0.07015794516,0.04295182973,-0.02720611542,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,ee_global_rot_error_mean,0.1163362265,0.1143140048,-0.002022221684,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,ee_local_pos_error_mean,0.05768883228,0.0560044609,-0.001684371382,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,ee_local_rot_error_mean,0.1387091875,0.1410032958,0.002294108272,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,hand_global_pos_error_mean,0.08967237175,0.06238049641,-0.02729187533,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,hand_global_rot_error_mean,0.1865275353,0.1802481562,-0.006279379129,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,hand_local_pos_error_mean,0.05962647125,0.05972422287,9.775161743e-05,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,hand_local_rot_error_mean,0.2136691958,0.2124721706,-0.00119702518,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,joint_acc_mean,23.85225487,32.00838852,8.156133652,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,joint_jerk_mean,18.95507622,29.8755722,10.92049599,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,joint_pos_error_mean,0.7603595257,0.7526983619,-0.007661163807,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,joint_vel_error_mean,1.037967443,1.314360738,0.2763932943,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,num_steps,846,846,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,reference_contact_switch_rate,0.00236686389,0.00236686389,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,root_pos_error_max,0.1908039451,0.09648215026,-0.09432179481,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,root_pos_error_mean,0.09313387424,0.05460940301,-0.03852447122,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,root_rot_error_mean,0.06966543943,0.06649085134,-0.003174588084,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,score,-0.7689895255,-0.6051110908,0.1638784347,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,success,true,true,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,best_s128,success_current,true,true,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,_mpc_num_windows,,43,,missing
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,action_delta_mean,0.1516935974,0.1921237707,0.04043017328,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,bad_floor_contact_rate,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,bad_floor_force_excess_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,bad_floor_force_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,body_global_pos_error_mean,0.08245834708,0.04296689481,-0.03949145228,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,body_global_rot_error_mean,0.1544360816,0.1447000057,-0.009736075997,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,body_local_pos_error_mean,0.03642319888,0.03526291251,-0.001160286367,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,body_local_rot_error_mean,0.1745442152,0.1719334126,-0.00261080265,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_false_negative_rate,0.001773049589,0.001182033098,-0.0005910164909,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_false_positive_rate,0.01359338034,0.008865248412,-0.004728131928,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_force_active_mean,41.05569458,40.98126984,-0.07442474365,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_force_delta_mean,0.007170549594,0.008622238412,0.001451688819,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_force_excess_mean,0,0,0,same
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_force_peak,89.33802032,90.67539215,1.337371826,regressed
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_mismatch_rate,0.01536643039,0.01004728116,-0.005319149233,improved
exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,exercise_stretch_warmup,sweetpoint,contact_switch_rate,0.007100591436,0.008284023963,0.001183432527,regressed
