experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion__no_mpc_baseline,spider,locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion__best_s128,spider,locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion__sweetpoint,spider,locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__jump_hop__sonic_filtered_220705__jump_002_a017__no_mpc_baseline,spider,jump_hop__sonic_filtered_220705__jump_002_a017,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/jump_hop__sonic_filtered_220705__jump_002_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/jump_hop__sonic_filtered_220705__jump_002_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/jump_hop__sonic_filtered_220705__jump_002_a017/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__jump_hop__sonic_filtered_220705__jump_002_a017__best_s128,spider,jump_hop__sonic_filtered_220705__jump_002_a017,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/jump_hop__sonic_filtered_220705__jump_002_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/jump_hop__sonic_filtered_220705__jump_002_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/jump_hop__sonic_filtered_220705__jump_002_a017/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__jump_hop__sonic_filtered_220705__jump_002_a017__sweetpoint,spider,jump_hop__sonic_filtered_220705__jump_002_a017,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/jump_hop__sonic_filtered_220705__jump_002_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/jump_hop__sonic_filtered_220705__jump_002_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/jump_hop__sonic_filtered_220705__jump_002_a017/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125__no_mpc_baseline,spider,crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125__best_s128,spider,crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125__sweetpoint,spider,crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/crawl_climb__sonic_filtered_230119__change_idle_crawl_to_idle_crawl_right_001_a125/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017__no_mpc_baseline,spider,turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017__best_s128,spider,turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017__sweetpoint,spider,turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/turn_step_balance__sonic_filtered_220705__step_rotate_reaction_idle_0135_001_a017/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion__no_mpc_baseline,spider,idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion__best_s128,spider,idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion__sweetpoint,spider,idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/idle_pose_transition__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub029_0031_rom_poses_motion_seg2__motion/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306__no_mpc_baseline,spider,dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306__best_s128,spider,dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306__sweetpoint,spider,dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__sonic_filtered_230411__dance_basic_chaines_180_r_001_a306/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion__no_mpc_baseline,spider,dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion__best_s128,spider,dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion__sweetpoint,spider,dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion,sweetpoint,sweetpoint,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/sweetpoint/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/dance__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_dancedb_20120805_vasoaristeidou_vaso_aristeidou_zeimpekiko_v1_poses_motion_seg2__motion/sweetpoint.log,artifacts.md#sweetpoint,json_method=g1_wbc_joint_global;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029__no_mpc_baseline,spider,exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,no_mpc_baseline,no_mpc_baseline,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/no_mpc_baseline/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/no_mpc_baseline.log,artifacts.md#no_mpc_baseline,json_method=no_mpc;raw artifacts external;no render
2026-06-25-bench-data-three-way-metrics-wjs,2026-06-25-bench-data-three-way-metrics-wjs__exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029__best_s128,spider,exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029,best_s128,best_s128,0,complete,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/metrics.json,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/outputs/best_s128/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/rollout.npz,commands.sh,,/data_team/junsong/model-based/spider/outputs/g1_wbc_bench_data_three_way_metrics_20260625/logs/eval/exercise_stretch_warmup__sonic_filtered_220720__body_stretch_1_001_a029/best_s128.log,artifacts.md#best_s128,json_method=g1_wbc_joint_global;raw artifacts external;no render
